STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,FMTM,WT14,WT01,WT17,WT05,WT02,WT22,WT04,WT13,WT16,WT08,WT18,WT03
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120416,0.32,0.0,0.0,-9999,56,44,13.0,210,210,25.1,33.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120417,0.07,0.0,0.0,-9999,50,40,4.5,120,110,10.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120418,0.07,0.0,0.0,-9999,56,45,8.7,220,210,17.9,21.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120419,0.43,0.0,0.0,-9999,57,41,5.8,210,210,16.1,21.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120420,0.26,0.0,0.0,-9999,56,44,6.0,210,220,17.0,21.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120421,0.00,0.0,0.0,-9999,68,40,5.1,340,290,10.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120422,0.00,0.0,0.0,-9999,74,47,5.8,20,10,16.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120423,0.00,0.0,0.0,-9999,71,48,7.8,350,350,16.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120424,0.17,0.0,0.0,-9999,57,50,6.3,210,170,14.1,17.9,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120425,0.42,0.0,0.0,-9999,62,48,5.8,250,260,17.0,23.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120426,0.15,0.0,0.0,-9999,57,44,11.6,220,210,28.0,38.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120427,0.03,0.0,0.0,-9999,56,43,10.7,210,230,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120428,0.00,0.0,0.0,-9999,61,47,5.6,240,190,12.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120429,0.17,0.0,0.0,-9999,60,48,3.6,250,250,14.1,17.0,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120430,0.17,0.0,0.0,-9999,55,45,17.9,210,210,25.9,38.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120501,0.02,0.0,0.0,-9999,53,43,14.3,190,200,25.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120502,0.02,0.0,0.0,-9999,56,42,5.6,190,200,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120503,0.73,0.0,0.0,-9999,52,45,7.6,210,210,19.9,25.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120504,0.07,0.0,0.0,-9999,54,43,10.3,220,310,19.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120505,0.00,0.0,0.0,-9999,56,41,5.1,210,240,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120506,0.00,0.0,0.0,-9999,64,41,5.4,290,300,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120507,0.00,0.0,0.0,-9999,75,43,4.9,290,300,12.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120508,0.00,0.0,0.0,-9999,65,49,6.7,40,40,21.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120509,0.00,0.0,0.0,-9999,56,44,8.7,20,10,21.9,23.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120510,0.00,0.0,0.0,-9999,58,39,6.7,30,30,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120511,0.00,0.0,0.0,-9999,65,40,9.6,30,20,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120512,0.00,0.0,0.0,-9999,76,44,7.6,360,310,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120513,0.00,0.0,0.0,-9999,78,49,9.4,20,350,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120514,0.00,0.0,0.0,-9999,80,55,8.5,40,30,15.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120515,0.00,0.0,0.0,-9999,76,49,9.2,40,30,25.9,31.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120516,0.00,0.0,0.0,-9999,67,49,7.8,40,50,21.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120517,0.00,0.0,0.0,-9999,64,44,6.5,210,220,16.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120518,0.00,0.0,0.0,-9999,60,46,6.9,200,190,14.1,17.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120519,0.00,0.0,0.0,-9999,67,45,3.4,240,320,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120520,0.25,0.0,0.0,-9999,58,53,2.9,120,150,8.9,13.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120521,0.55,0.0,0.0,-9999,62,50,8.9,220,220,19.9,25.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120522,0.24,0.0,0.0,-9999,55,48,10.7,190,210,17.9,25.1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120523,0.01,0.0,0.0,-9999,58,48,14.1,200,130,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120524,0.00,0.0,0.0,-9999,63,48,7.4,360,200,17.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120525,0.00,0.0,0.0,-9999,72,48,6.9,350,350,17.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120526,0.00,0.0,0.0,-9999,72,48,8.1,240,250,19.9,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120527,0.00,0.0,0.0,-9999,63,53,8.3,230,200,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120528,0.00,0.0,0.0,-9999,62,50,7.6,210,240,17.9,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120529,0.00,0.0,0.0,-9999,61,46,4.0,200,240,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120530,0.01,0.0,0.0,-9999,66,52,3.4,250,250,10.1,14.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120531,0.15,0.0,0.0,-9999,64,54,6.0,230,230,15.0,19.9,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120601,0.26,0.0,0.0,-9999,68,55,8.3,230,210,17.0,21.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120602,0.01,0.0,0.0,-9999,66,51,8.3,220,240,17.9,23.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120603,0.00,0.0,0.0,-9999,63,49,6.5,160,210,12.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120604,0.05,0.0,0.0,-9999,55,48,6.9,10,10,15.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120605,0.63,0.0,0.0,-9999,56,47,7.4,200,190,15.0,17.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120606,0.00,0.0,0.0,-9999,61,43,7.6,230,200,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120607,0.65,0.0,0.0,-9999,61,48,7.8,230,240,23.0,30.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120608,0.06,0.0,0.0,-9999,59,47,6.7,190,190,15.0,19.9,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120609,0.00,0.0,0.0,-9999,63,47,10.5,210,230,17.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120610,0.00,0.0,0.0,-9999,66,50,6.5,190,190,13.0,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120611,0.00,0.0,0.0,-9999,74,50,4.0,250,-9999,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120612,0.03,0.0,0.0,-9999,65,55,8.7,210,220,21.9,28.0,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120613,0.00,0.0,0.0,-9999,61,52,9.6,210,200,23.0,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120614,0.00,0.0,0.0,-9999,63,50,6.0,230,240,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120615,0.00,0.0,0.0,-9999,72,49,3.8,250,-9999,8.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120616,0.00,0.0,0.0,-9999,70,59,9.2,210,210,17.9,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120617,0.00,0.0,0.0,-9999,66,53,14.3,210,210,25.9,34.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120618,0.12,0.0,0.0,-9999,63,50,8.5,210,210,17.9,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120619,0.04,0.0,0.0,-9999,67,50,6.7,190,190,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120620,0.00,0.0,0.0,-9999,76,50,6.7,300,290,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120621,0.00,0.0,0.0,-9999,75,53,4.7,290,320,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120622,0.62,0.0,0.0,-9999,57,53,4.3,180,180,13.0,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120623,0.34,0.0,0.0,-9999,60,49,5.6,220,210,21.0,29.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120624,0.00,0.0,0.0,-9999,67,49,4.5,250,210,15.0,21.0,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120625,0.02,0.0,0.0,-9999,67,52,6.9,20,250,14.1,17.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120626,0.00,0.0,0.0,-9999,65,51,7.6,220,210,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120627,0.00,0.0,0.0,-9999,73,48,4.0,280,270,8.9,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120628,0.00,0.0,0.0,-9999,72,53,5.6,230,260,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120629,0.01,0.0,0.0,-9999,71,59,4.3,220,190,10.1,14.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120630,0.12,0.0,0.0,-9999,68,56,5.4,200,230,13.0,16.1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120701,0.00,0.0,0.0,-9999,68,54,5.1,210,240,12.1,14.1,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120702,0.08,0.0,0.0,-9999,66,53,4.7,200,220,12.1,15.0,9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120703,0.23,0.0,0.0,-9999,65,51,13.4,210,210,25.1,33.1,9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120704,0.00,0.0,0.0,-9999,69,49,8.5,290,290,13.0,17.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120705,0.00,0.0,0.0,-9999,76,51,6.9,20,20,12.1,15.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120706,0.00,0.0,0.0,-9999,77,52,4.7,20,280,10.1,14.1,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120707,0.00,0.0,0.0,-9999,80,55,8.5,330,330,15.0,17.9,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120708,0.00,0.0,0.0,-9999,83,58,6.3,350,340,17.0,19.9,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120709,0.06,0.0,0.0,-9999,77,55,4.5,230,290,8.1,13.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120710,0.00,0.0,0.0,-9999,75,52,5.1,20,10,12.1,14.1,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120711,0.00,0.0,0.0,-9999,82,56,6.5,10,20,13.0,16.1,9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120712,0.00,0.0,0.0,-9999,78,56,6.0,240,240,13.0,15.0,9999,-9999,1,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120713,0.02,0.0,0.0,-9999,74,57,4.9,250,270,10.1,17.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120714,0.00,0.0,0.0,-9999,77,59,4.9,220,220,12.1,15.0,9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120715,0.00,0.0,0.0,-9999,66,56,8.5,210,230,21.0,28.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120716,0.01,0.0,0.0,-9999,79,56,5.6,350,350,16.1,21.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120717,0.00,0.0,0.0,-9999,71,59,5.8,190,200,13.0,16.1,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120718,0.00,0.0,0.0,-9999,70,58,6.5,240,250,12.1,15.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120719,0.00,0.0,0.0,-9999,77,58,4.9,290,350,14.1,17.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120720,0.60,0.0,0.0,-9999,67,57,8.9,220,230,16.1,21.9,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120721,0.00,0.0,0.0,-9999,75,57,5.1,270,260,10.1,15.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120722,0.04,0.0,0.0,-9999,69,54,8.7,200,220,17.0,21.9,9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120723,0.00,0.0,0.0,-9999,66,52,7.4,180,180,15.0,19.9,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120724,0.00,0.0,0.0,-9999,74,54,9.6,350,350,16.1,21.9,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120725,0.00,0.0,0.0,-9999,80,55,5.8,290,300,13.0,28.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120726,0.00,0.0,0.0,-9999,78,55,4.9,210,200,12.1,14.1,9999,-9999,1,-9999,-9999,1,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120727,0.00,0.0,0.0,-9999,66,57,6.3,220,-9999,12.1,-9999,9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120728,0.00,0.0,0.0,-9999,72,56,3.8,290,270,12.1,23.9,9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120729,0.00,0.0,0.0,-9999,73,59,4.5,290,250,12.1,17.0,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,20120730,0.00,0.0,0.0,-9999,67,56,6.7,210,200,14.1,16.1,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
